OID_,COUNT,MEAN_JV,MEAN_LND_VAL,MEAN_LND_SQFOOT,MEAN_ACT_YR_BLT,MEAN_TOT_LVG_AREA,MEAN_WaterAccess,SHAPE_Area,Hwy_NEAR_DIST,Hwy_Acc_NEAR_DIST,Beach_NEAR_DIST,Grocery_NEAR_DIST,A_School_NEAR_DIST,B_School_NEAR_DIST,C_School_NEAR_DIST,Any_School_NEAR_DIST,Lat,Long
260,10.000000000000000,492631,34239.000000000000000,5706.500000000000000,1987.500000000000000,1968.500000000000000,0.000000000000000,93217.782312721625203,14180.304529450129849,14590.248737120811711,27932.264089518910623,30149.326482395008497,7113.139488184448055,3190.687722828704864,17883.595720427845663,3190.687722828704864,26.3255253,-80.1606598
261,4.000000000000000,613735,132427.500000000000000,15109.750000000000000,1965.750000000000000,2498.750000000000000,0.750000000000000,93217.836131936695892,7246.186719075592919,7421.170834170817216,6104.578881027004172,22545.773799341077392,7976.605197137127107,18210.702740839213220,1470.668757978182612,1470.668757978182612,26.3237648,-80.0938873
262,5.000000000000000,229360,27492.000000000000000,6872.600000000000364,1986.599999999999909,1491.000000000000000,0.000000000000000,93217.782314838535967,2920.930594030337033,3008.802541988960911,10240.847466509194419,21386.494460677513416,9548.404503474839657,15277.859643137684543,3683.261138126892092,3683.261138126892092,26.3206882,-80.1069183
263,6.000000000000000,278188.333333333,29251.666666666667879,7312.333333333333030,1986.666666666666742,1311.166666666666742,0.000000000000000,93217.889953268706449,3484.377894606185691,4026.431433476990151,9703.270843609008807,17930.090066914712224,12989.127225621170510,12243.971599297306966,500.220722816730472,500.220722816730472,26.3112049,-80.1061249
264,9.000000000000000,275395.555555556,18111.111111111109494,1811.111111111111086,1978.111111111111086,1493.666666666666742,0.000000000000000,93217.836131936695892,3683.899427061598999,5309.592760262827142,18855.357815503561142,16570.483019709790824,15995.511628982534603,6469.473527914604347,5429.616985603284775,5429.616985603284775,26.2969360,-80.1339874
265,5.000000000000000,549760,50098.000000000000000,7361.800000000000182,1986.799999999999955,1858.599999999999909,0.000000000000000,93217.889951151781133,15314.605066862428430,15710.614704112926120,29064.649986544725834,30899.000748563081288,6286.100530228624848,3343.863024910455351,18804.930341833529383,3343.863024910455351,26.3255444,-80.1641312
266,2.000000000000000,3009390,646810.000000000000000,10075.000000000000000,1988.000000000000000,4198.500000000000000,1.000000000000000,93217.836131936695892,11774.725687281446881,11829.521283739766659,1287.229034752671851,19673.243836147245020,12824.828285331073857,18272.520863530586212,5090.183163030921605,5090.183163030921605,26.3128452,-80.0800934
267,9.000000000000000,340258.888888889,33262.222222222218988,8315.555555555554747,1959.777777777777828,1465.111111111111086,0.000000000000000,93217.889951151781133,5068.613880993995735,5102.337688294035615,9187.200328211127271,13631.709008247627935,17099.397872665776958,9071.771512029279620,2289.476633700655839,2289.476633700655839,26.2994614,-80.1044846
268,4.000000000000000,378192.5,56535.000000000000000,5139.500000000000000,1979.000000000000000,1859.750000000000000,0.000000000000000,93217.889953268706449,6383.455876343368800,6416.051800002262098,19846.467798150115414,23682.644739222894714,12598.213829957525377,7878.896109616329340,10255.840060454154809,7878.896109616329340,26.3190632,-80.1364212
269,3.000000000000000,418723.333333333,29216.666666666667879,7304.333333333333030,1957.333333333333258,1693.666666666666742,0.000000000000000,93217.836131936695892,7184.790970789083076,7211.467701941350242,6008.301299054482115,21566.092792869902041,8960.555392249007127,17383.712748769627069,554.022862016040449,554.022862016040449,26.3210564,-80.0939102
270,12.000000000000000,310740.833333333,26148.333333333332121,6536.333333333333030,1970.583333333333258,1420.583333333333258,0.000000000000000,93217.889951151781133,3904.680200237558893,4776.536177604396471,9633.626600609197340,23455.632686293807637,7610.769906326797354,17574.041306034239824,3774.961454491717632,3774.961454491717632,26.3265381,-80.1042709
271,11.000000000000000,346139.090909091,14078.181818181818016,7039.272727272727025,1973.000000000000000,1532.909090909090992,0.000000000000000,93217.889952373981941,3019.777383289361751,3078.610361621181255,11046.816732169372699,14413.956990249691444,16601.951513724456163,8256.430987853033002,2014.541394966101961,2014.541394966101961,26.3008537,-80.1105423
272,9.000000000000000,238776.666666667,13173.333333333333940,6586.444444444444343,1959.444444444444343,1162.333333333333258,0.000000000000000,93217.782314838535967,3426.010618384328154,4612.285491317225933,14398.312184363585402,8910.430124236609117,17174.827546542728669,3181.605359836713433,3812.667242125428402,3181.605359836713433,26.2837257,-80.1141434
273,1.000000000000000,1226960,210000.000000000000000,14000.000000000000000,1951.000000000000000,1448.000000000000000,0.000000000000000,93217.782312721625203,12588.187060777023362,12607.879254504066921,463.960129075832526,20435.025615619972086,12721.139051443731660,19245.171082314820524,5921.031783197061486,5921.031783197061486,26.3141823,-80.0774841
274,3.000000000000000,222243.333333333,24020.000000000000000,6006.000000000000000,1981.000000000000000,1501.333333333333258,0.000000000000000,93217.782314838535967,3562.807858928342284,3635.622676511013196,10083.022358210904713,15390.900262487011787,15517.036915765746016,9680.651585892006551,1835.210993345405086,1835.210993345405086,26.3039951,-80.1079178
275,6.000000000000000,313211.666666667,27753.333333333332121,2426.000000000000000,1987.166666666666742,1525.666666666666742,0.000000000000000,93217.782314838535967,2882.868235323784120,6222.398345739869910,19050.457015398682415,14810.209839413542795,16991.487139581113297,4554.838157907769528,5350.789400881096299,4554.838157907769528,26.2910633,-80.1331635
276,11.000000000000000,555468.181818182,88363.636363636367605,7363.636363636363967,1960.090909090909008,1525.181818181818244,0.000000000000000,93217.782312721625203,9717.009205593489241,9726.036287652656029,5372.948769500445451,13017.647122055130239,17867.084801272456389,12145.174482956148495,3616.488095780936419,3616.488095780936419,26.2966671,-80.0906296
277,2.000000000000000,370270,41540.000000000000000,2077.000000000000000,1985.000000000000000,1642.000000000000000,0.000000000000000,93217.782312721625203,11239.958580823751618,12402.019044989690883,26397.612662968658697,22608.474273528951016,8676.648260765970917,6415.820058955583590,10961.724327974034168,6415.820058955583590,26.2984276,-80.1573868
278,1.000000000000000,301160,225000.000000000000000,7500.000000000000000,1960.000000000000000,928.000000000000000,1.000000000000000,93217.782312721625203,5544.735749235264848,5801.955061032392223,7794.679541144634641,22449.553399357264425,8080.232457146740671,17367.936223055014125,1866.177723095358260,1866.177723095358260,26.3237972,-80.0990906
279,1.000000000000000,208180,23990.000000000000000,5997.000000000000000,1963.000000000000000,1510.000000000000000,0.000000000000000,93217.782314838535967,3326.267961517557069,3720.065893727464299,10082.108046586497949,16365.346313431033195,14538.092497325316799,10529.977764422630571,894.754970612568627,894.754970612568627,26.3067036,-80.1078949
280,7.000000000000000,518397.142857143,64545.714285714282596,8068.428571428571558,1961.428571428571331,1794.714285714285779,0.000000000000000,93217.889953268706449,10656.708873378256612,10668.297809968256843,4063.772723877690169,13968.824346478131702,17338.728784637962235,13457.016829491365570,3791.305992664476889,3791.305992664476889,26.2984505,-80.0871429
281,8.000000000000000,283411.25,28737.500000000000000,7184.250000000000000,1970.500000000000000,1546.500000000000000,0.000000000000000,93217.782314838535967,2729.449163967851746,3477.466473670625874,10654.842371480928705,22883.108987728224747,8044.951756159576689,16578.007485590012948,4385.761129560661175,4385.761129560661175,26.3247547,-80.1077576
282,8.000000000000000,638991.25,130565.000000000000000,7895.000000000000000,1959.125000000000000,1843.625000000000000,0.500000000000000,93217.782312721625203,10181.988555278841886,10252.253145458378640,3901.559467215456607,14667.472512439051570,16487.111985460611322,13620.121543276603916,3057.055802853888508,3057.055802853888508,26.3007126,-80.0879974
283,10.000000000000000,294517,15346.000000000000000,7673.199999999999818,1958.099999999999909,1276.599999999999909,0.000000000000000,93217.782312721625203,1082.581590042677362,5061.330791089652848,15307.156848830301897,11477.046270924265627,19307.790684207822778,2878.525067479431982,2417.703378502502801,2417.703378502502801,26.2887287,-80.1201706
284,12.000000000000000,304540,15087.500000000000000,3017.333333333333485,1979.833333333333258,1616.833333333333258,0.000000000000000,93217.889953268706449,3743.060351013645231,5976.707667337393104,20424.294934276313143,14993.310686545601129,16391.818258755640272,4783.261415129393754,5560.824657033739641,4783.261415129393754,26.2883759,-80.1366501
285,1.000000000000000,250920,7610.000000000000000,3803.000000000000000,1974.000000000000000,1323.000000000000000,0.000000000000000,93217.836134053621208,40.692399447148979,4182.564690769650042,17132.478311429145833,11982.308385671829456,19133.181638464233401,2032.603992230895528,3916.038722245914869,2032.603992230895528,26.2869549,-80.1253891
286,1.000000000000000,361910,53320.000000000000000,7109.000000000000000,1983.000000000000000,1738.000000000000000,0.000000000000000,93217.782314838535967,7149.977756939331812,8208.467002985687941,22142.137585325574037,19404.580261378163414,12545.537042709811431,8155.460044811673470,8893.915114992352756,8155.460044811673470,26.2988033,-80.1443787
287,3.000000000000000,318083.333333333,40000.000000000000000,2000.000000000000000,1979.000000000000000,1597.333333333333258,0.000000000000000,93217.782314838535967,3206.357580626567142,5536.518039300476630,18730.718034830155375,15765.355989257368492,16517.437931403252151,5619.452048261251548,5122.380120028601596,5122.380120028601596,26.2946739,-80.1331329
288,3.000000000000000,288226.666666667,26250.000000000000000,7500.000000000000000,1969.000000000000000,1487.333333333333258,0.000000000000000,93217.782314838535967,2059.972484395445008,2148.758549508226224,11080.270212557659761,21318.375600374271016,9584.361527253584427,14842.370121073163318,3897.059258611143377,3897.059258611143377,26.3202515,-80.1095276
289,7.000000000000000,277741.428571429,31680.000000000000000,2436.857142857142662,1982.142857142857110,1317.285714285714221,0.000000000000000,93217.836134053621208,4615.907241282272480,7366.677520960977745,20613.414124003626057,16276.940497802050231,15300.187776704251519,6007.903046317256667,6843.074337826860756,6007.903046317256667,26.2919979,-80.1383591
290,5.000000000000000,263822,13540.000000000000000,3385.000000000000000,1983.000000000000000,1466.599999999999909,0.000000000000000,93217.889953268706449,2696.241200267961176,3493.848265737110523,10525.247660077917317,17866.867506009650242,13040.368695454344561,11723.635458628084962,739.387304871469951,739.387304871469951,26.3107700,-80.1087341
291,10.000000000000000,327059,15312.000000000000000,7655.899999999999636,1961.000000000000000,1457.299999999999955,0.000000000000000,93217.889954490907257,3666.756073896990074,4752.675818894773329,11729.505309935329933,11863.506828368805145,19224.573672495029314,6155.824673617519693,297.227282076943027,297.227282076943027,26.2936325,-80.1105957
292,8.000000000000000,292775,28471.250000000000000,7116.875000000000000,1985.250000000000000,1467.000000000000000,0.000000000000000,93217.889953268706449,3405.688208572505573,3841.783089490339535,9748.099271486677026,18256.779222923025372,12665.580673056998421,12535.692541124684794,828.299791128089964,828.299791128089964,26.3121071,-80.1061172
293,8.000000000000000,249750,17345.000000000000000,8672.500000000000000,1958.875000000000000,1175.500000000000000,0.000000000000000,93217.836134053621208,1148.376397985659878,2960.511657440523322,16518.099991769478947,9935.861643099227877,17308.328657646008651,985.741559053823721,3521.756912183289842,985.741559053823721,26.2828674,-80.1210861
294,9.000000000000000,487452.222222222,31960.000000000000000,7990.222222222222626,1963.222222222222172,1731.666666666666742,0.000000000000000,93217.782314838535967,6878.176671042225280,6887.642075702055081,6174.495133196840470,19742.713110819244321,10762.584078346262686,15743.509981244042137,1026.394974794121708,1026.394974794121708,26.3160992,-80.0948105
295,6.000000000000000,571463.333333333,54501.666666666664241,7785.833333333333030,1986.000000000000000,2100.166666666666515,0.000000000000000,93217.889953268706449,12519.783731023549990,12801.961461985025380,26181.648104995350877,28557.040938823225588,8860.155684625073263,3025.048571955618172,16133.972101776424097,3025.048571955618172,26.3236885,-80.1554718
296,13.000000000000000,410793.846153846,23143.076923076921958,3857.076923076922867,1996.076923076923094,1684.923076923076906,0.000000000000000,93217.889953268706449,15218.826058348837250,15268.740785281555873,28897.551915190550062,29003.947634927204490,6228.524026899812270,1149.439314580542259,17433.653334914313746,1149.439314580542259,26.3183250,-80.1641846
297,2.000000000000000,316635,6350.000000000000000,2116.000000000000000,1968.000000000000000,1625.000000000000000,0.000000000000000,93217.836134053621208,217.398788714503752,3703.715450169072028,17590.495699600356602,11812.913904239154363,18759.837349603443727,1647.581980157028738,4472.219285004553058,1647.581980157028738,26.2856064,-80.1262665
