OID_,PARCEL_ID,JV,LND_VAL,LND_SQFOOT,ACT_YR_BLT,TOT_LVG_AREA,WaterAccess,Hwy_Acc_NEAR_DIST,Hwy_NEAR_DIST,Beach_Acc_NEAR_DIST,Grocery_NEAR_DIST,Any_School_NEAR_DIST,Lat,Long
1760,474331070140.000000000000000,398340.000000000000000,30260.000000000000000,7566.000000000000000,1959.000000000000000,2414.000000000000000,0,22470.446971393554122,7751.578148976018383,5924.460978653020902,22470.446971393554122,1514.121211218149028,26.32297519,-80.09287034
1761,474235060280.000000000000000,385370.000000000000000,57220.000000000000000,5202.000000000000000,1981.000000000000000,1904.000000000000000,0,24247.028641333268752,4159.276590311371365,17818.448245018564194,24247.028641333268752,9037.955248088479493,26.32328977,-80.12930623
1762,474235060860.000000000000000,355850.000000000000000,47570.000000000000000,4757.000000000000000,1981.000000000000000,1781.000000000000000,0,24189.806547335610958,4013.127872705126720,17672.408000832539983,24189.806547335610958,8915.796580437739976,26.32328437,-80.12885905
1763,474331070130.000000000000000,315830.000000000000000,30000.000000000000000,7499.000000000000000,1957.000000000000000,1708.000000000000000,0,22460.671033254671784,7676.315643000795717,5999.239944299578383,22460.671033254671784,1476.968895465039395,26.32297291,-80.0931003
1764,474331060590.000000000000000,343590.000000000000000,15180.000000000000000,7740.000000000000000,2019.000000000000000,1258.000000000000000,0,22349.688356963364640,4732.094220633811346,8940.566913547338117,22349.688356963364640,2637.155687966588175,26.3230871,-80.10210897
1765,474233050253.000000000000000,255710.000000000000000,17450.000000000000000,1454.000000000000000,1985.000000000000000,1050.000000000000000,0,28496.297061516041140,12446.003311893462524,26094.738484532052098,28496.297061516041140,3286.993374473297081,26.3234031,-80.1546498
1766,474331070120.000000000000000,421530.000000000000000,30000.000000000000000,7499.000000000000000,1957.000000000000000,2072.000000000000000,0,22451.222011509631557,7601.391428032765361,6073.702466517806897,22451.222011509631557,1442.975642766240071,26.32297075,-80.09332924
1767,474233040780.000000000000000,507170.000000000000000,44220.000000000000000,7370.000000000000000,1987.000000000000000,2304.000000000000000,0,29640.093158355994092,14266.466716095477750,27911.720205328609154,29640.093158355994092,2574.874295844961580,26.32335683,-80.16021303
1768,474233050252.000000000000000,301840.000000000000000,18050.000000000000000,1289.000000000000000,1985.000000000000000,1347.000000000000000,0,28477.460337569631520,12420.797724906913572,26069.048391082997114,28477.460337569631520,3299.665344428666231,26.32339205,-80.15457205
1769,474233100740.000000000000000,411660.000000000000000,36620.000000000000000,5231.000000000000000,1995.000000000000000,2171.000000000000000,0,31140.559252815703076,16456.349396844438161,30104.223070701980760,31140.559252815703076,3268.482648677462748,26.32344093,-80.16691389
1770,474331070110.000000000000000,379410.000000000000000,30000.000000000000000,7499.000000000000000,1969.000000000000000,1786.000000000000000,0,22442.019331300940394,7526.467192599795453,6148.178018548735054,22442.019331300940394,1412.150625747822005,26.32296858,-80.09355818
1771,474235020250.000000000000000,815630.000000000000000,105920.000000000000000,10592.000000000000000,2000.000000000000000,3607.000000000000000,0,25045.810835876451165,6171.097282618370627,19818.785709612446226,25045.810835876451165,8689.798876528471737,26.32317638,-80.13545028
1772,474331060591.000000000000000,331200.000000000000000,29700.000000000000000,7425.000000000000000,1993.000000000000000,1194.000000000000000,0,22350.629515522476140,4594.373451935453886,9077.692698112970902,22350.629515522476140,2755.775989995613600,26.3230831,-80.10252979
1773,474234040214.000000000000000,408740.000000000000000,64660.000000000000000,4974.000000000000000,1984.000000000000000,1851.000000000000000,0,27333.057451892407698,10561.727779657820065,24206.158201968308276,27333.057451892407698,4669.867436040037319,26.32326719,-80.14888019
1774,474235050320.000000000000000,889760.000000000000000,144960.000000000000000,14496.000000000000000,1980.000000000000000,4012.000000000000000,0,24336.443940933455451,4570.102022200818283,18217.112133921655186,24336.443940933455451,9338.288346589994035,26.3230843,-80.1305496
1775,474234040245.000000000000000,450510.000000000000000,60200.000000000000000,4631.000000000000000,1985.000000000000000,2193.000000000000000,0,27153.033324686344713,10235.006522947316626,23880.765206375741400,27153.033324686344713,4951.192920171310107,26.32328644,-80.14788243
1776,474233080450.000000000000000,477950.000000000000000,45000.000000000000000,7500.000000000000000,1986.000000000000000,1947.000000000000000,0,30146.474010796409857,15047.183334486262538,28690.452730554818118,30146.474010796409857,2616.197204472465728,26.32332071,-80.16259784
1777,474235030010.000000000000000,893530.000000000000000,108000.000000000000000,10800.000000000000000,1979.000000000000000,5165.000000000000000,0,24714.389501485777146,5431.091560993721941,19079.516440280327515,24714.389501485777146,9400.341774460401211,26.32315426,-80.13318637
1778,474236060590.000000000000000,322960.000000000000000,30000.000000000000000,7500.000000000000000,1970.000000000000000,1472.000000000000000,0,22441.073498258730979,2866.529297382284767,10799.038134887525302,22441.073498258730979,4344.013403281737737,26.32305072,-80.10781052
1779,474233081430.000000000000000,654630.000000000000000,72240.000000000000000,10320.000000000000000,1986.000000000000000,2301.000000000000000,0,30379.094862546979130,15403.117196928069461,29045.201383002553484,30379.094862546979130,2708.016188839185361,26.32329675,-80.16368463
1780,474233040131.000000000000000,525410.000000000000000,42880.000000000000000,6125.000000000000000,1986.000000000000000,1978.000000000000000,0,28680.880830303940456,12800.127242990325612,26443.170082911907230,28680.880830303940456,3045.673759080683340,26.32328491,-80.1557252
1781,474235050020.000000000000000,731140.000000000000000,113600.000000000000000,11360.000000000000000,1980.000000000000000,2957.000000000000000,0,24549.184195252833888,5042.131346656871756,18691.275315694158053,24549.184195252833888,9754.406581112052663,26.32314793,-80.13199675
1782,474233080420.000000000000000,499900.000000000000000,50200.000000000000000,8366.000000000000000,1986.000000000000000,2004.000000000000000,0,30018.909503425828007,14864.428070048270456,28506.933944339623849,30018.909503425828007,2575.368616536083664,26.32330121,-80.16203785
1783,474236040073.000000000000000,249180.000000000000000,24000.000000000000000,6000.000000000000000,1968.000000000000000,1563.000000000000000,0,22396.919865742875118,3435.870987190691267,10231.891490830033945,22396.919865742875118,3807.205840606005495,26.32306241,-80.10607053
1784,474331090250.000000000000000,325650.000000000000000,49840.000000000000000,12459.000000000000000,1959.000000000000000,1676.000000000000000,0,22385.472290834870364,7052.057042875125262,6619.399412188013230,22385.472290834870364,1299.046468100145830,26.32294371,-80.0950071
1785,474233040350.000000000000000,491920.000000000000000,57170.000000000000000,9528.000000000000000,1988.000000000000000,1869.000000000000000,0,28872.579472989156784,13122.102744930416520,26763.300863491760538,28872.579472989156784,2869.179397784158027,26.32324904,-80.15670742
1786,474233100510.000000000000000,497540.000000000000000,31570.000000000000000,5262.000000000000000,1995.000000000000000,2252.000000000000000,0,30835.505834900297486,16025.437535080192902,29672.276434921877808,30835.505834900297486,3016.835645491840296,26.32341285,-80.16559461
1787,474236040112.000000000000000,214460.000000000000000,24000.000000000000000,6000.000000000000000,1967.000000000000000,1299.000000000000000,0,22408.650140979520074,3266.070775326516014,10401.047391074476764,22408.650140979520074,3966.361217094110543,26.32305912,-80.10658947
1788,474234040024.000000000000000,492590.000000000000000,69660.000000000000000,10110.000000000000000,1984.000000000000000,2385.000000000000000,0,26935.809922713571723,9859.195370879264374,23504.448825605064485,26935.809922713571723,5274.486890352127375,26.32326533,-80.14673208
1789,474233040790.000000000000000,524170.000000000000000,44220.000000000000000,7370.000000000000000,1988.000000000000000,1855.000000000000000,0,29666.909346731394180,14337.206823883916513,27979.441972492466448,29666.909346731394180,2545.539936769589076,26.32328908,-80.16042511
1790,474233032020.000000000000000,452990.000000000000000,61650.000000000000000,10275.000000000000000,1984.000000000000000,1938.000000000000000,0,31724.986404319646681,17306.984423556001275,30952.701946844921622,31724.986404319646681,3835.010047208410469,26.32339907,-80.16951213
1791,474235020260.000000000000000,761710.000000000000000,119630.000000000000000,13042.000000000000000,2000.000000000000000,3200.000000000000000,0,24958.525701025140734,6110.543635913464641,19748.995823604804173,24958.525701025140734,8732.941595596579646,26.32299648,-80.135254
1792,474236040120.000000000000000,228730.000000000000000,24000.000000000000000,6000.000000000000000,1967.000000000000000,1299.000000000000000,0,22417.702431740352040,3146.213327509216924,10520.449996221499532,22417.702431740352040,4079.231522259039593,26.32305679,-80.10695578
1793,474234040213.000000000000000,461170.000000000000000,45190.000000000000000,3476.000000000000000,1984.000000000000000,2346.000000000000000,0,27341.028103629585530,10597.872914733583457,24240.313356083148392,27341.028103629585530,4632.025788038908104,26.32322591,-80.14898814
1794,474236070010.000000000000000,309590.000000000000000,28870.000000000000000,7217.000000000000000,1971.000000000000000,1459.000000000000000,0,22449.279209165186330,2705.428731708903342,10958.498101050099649,22449.279209165186330,4494.982525188669570,26.32302843,-80.10830169
1795,474236070020.000000000000000,259120.000000000000000,40610.000000000000000,10152.000000000000000,1971.000000000000000,1077.000000000000000,0,22423.684881883636990,2620.090456758839991,11038.472592939146125,22423.684881883636990,4564.908400239654839,26.32293299,-80.10855672
1796,474236070030.000000000000000,337290.000000000000000,40970.000000000000000,10243.000000000000000,1971.000000000000000,1485.000000000000000,0,22431.185010077970219,2550.183058605369297,11108.157522519137274,22431.185010077970219,4632.028603675521481,26.32293243,-80.10877042
1797,474236070040.000000000000000,261910.000000000000000,41340.000000000000000,10334.000000000000000,1971.000000000000000,1077.000000000000000,0,22438.901355152349424,2480.275680920555715,11177.842480185949171,22438.901355152349424,4699.233052017036243,26.32293187,-80.10898412
1798,474236070050.000000000000000,272140.000000000000000,30740.000000000000000,7685.000000000000000,1971.000000000000000,1301.000000000000000,0,22470.250770776572608,2408.781608016580776,11252.545366952441327,22470.250770776572608,4775.643262861964104,26.32299524,-80.10920662
1799,474236070060.000000000000000,248840.000000000000000,31160.000000000000000,7790.000000000000000,1971.000000000000000,1075.000000000000000,0,22478.988841183308978,2333.881255514840632,11327.207440726337154,22478.988841183308978,4847.727322317331527,26.32299463,-80.10943558
1800,474236070070.000000000000000,275000.000000000000000,31580.000000000000000,7894.000000000000000,1971.000000000000000,1077.000000000000000,0,22487.973353526544088,2258.980882547703459,11401.869486408511875,22487.973353526544088,4919.898596724568051,26.32299403,-80.10966455
1801,474236070080.000000000000000,263200.000000000000000,41610.000000000000000,10403.000000000000000,1971.000000000000000,1077.000000000000000,0,22476.012339733089902,2185.755123438543706,11471.756943539579879,22476.012339733089902,4983.913920469019104,26.32293565,-80.10988483
1802,474236070090.000000000000000,248420.000000000000000,41980.000000000000000,10494.000000000000000,1971.000000000000000,1080.000000000000000,0,22484.850245816342067,2115.847438775464980,11541.442256175732837,22484.850245816342067,5051.496259921625096,26.32293509,-80.11009853
1803,474236070100.000000000000000,319870.000000000000000,36680.000000000000000,9171.000000000000000,1971.000000000000000,1435.000000000000000,0,22530.743883561885013,2025.890841225455915,11636.177583292588679,22530.743883561885013,5126.545024964949334,26.32302862,-80.11037933
1804,474236040183.000000000000000,221700.000000000000000,24000.000000000000000,6000.000000000000000,1968.000000000000000,1363.000000000000000,0,22431.619556359557464,2976.411457957901803,10689.607502767999904,22431.619556359557464,4239.804999122859044,26.32305349,-80.10747473
1805,474235060290.000000000000000,419180.000000000000000,57890.000000000000000,5263.000000000000000,1981.000000000000000,2043.000000000000000,0,24215.816900011937832,4161.767047924970029,17815.904712611922150,24215.816900011937832,9019.474661849213589,26.32319622,-80.12930806
