OID_,COUNT,MEAN_JV,MEAN_LND_VAL,MEAN_LND_SQFOOT,MEAN_ACT_YR_BLT,MEAN_TOT_LVG_AREA,MEAN_WaterAccess,SHAPE_Length,SHAPE_Area,Grocery_NEAR_DIST,NEAR_FID,Hwy_Acc_NEAR_DIST,Hwy_NEAR_DIST,A_School_NEAR_DIST,B_School_NEAR_DIST,C_School_NEAR_DIST,Any_School_NEAR_DIST,Lat,Long,Beach_NEAR_DIST
618,8.000000000000000,354712.500000000000000,25823.750000000000000,7377.875000000000000,1963.250000000000000,1448.625000000000000,0.000000000000000,1136.513739954635412,93217.782314838535967,8429.567058296644973,,1695.306126857964045,1051.550318226767331,16806.148951861407113,1639.619241924022845,3765.393551573354216,1639.619241924022845,708003.833377238828689,941601.853018995374441,19470.8362544363
619,8.000000000000000,206378.750000000000000,24421.250000000000000,6172.500000000000000,1975.375000000000000,1308.750000000000000,0.000000000000000,1136.514396119818002,93217.889953268706449,3520.055673619283425,,4226.883009245275389,3956.639159923646730,14934.564076685224791,10538.651861084461416,1140.211435500367088,1140.211435500367088,717846.333377238828689,948989.194051371887326,9503.54524068276
620,9.000000000000000,467553.333333333313931,52144.444444444445253,9088.222222222222626,1983.666666666666742,2151.555555555555657,0.000000000000000,1136.514396119818002,93217.889953268706449,4352.636591422275160,,17011.536282601875428,16783.644107782878564,6122.046950256561104,3388.353266407068077,19559.478823133500555,3388.353266407068077,724079.916710573714226,928531.941986953839660,30425.7626343696
621,5.000000000000000,292412.000000000000000,22800.000000000000000,3800.000000000000000,1977.200000000000045,1344.799999999999955,0.000000000000000,1136.513739941730591,93217.782312721625203,442.031355295272931,,11080.268297411383173,11042.356709650881385,9536.007547744960902,2755.429250058237812,13326.190175405246919,2755.429250058237812,720963.125043906271458,933930.383453827351332,24778.0143177734
622,4.000000000000000,254980.000000000000000,19122.500000000000000,9561.250000000000000,1958.750000000000000,1252.250000000000000,0.000000000000000,1136.514396114363763,93217.889952373981941,6063.766172205354451,,5383.115071526564861,3528.087597852016643,17953.668893313741137,3774.584395935644807,3213.294239810661566,3213.294239810661566,710628.500043906271458,946716.166117120534182,13729.3579257346
623,8.000000000000000,278128.750000000000000,35872.500000000000000,8968.125000000000000,1971.000000000000000,1212.125000000000000,0.000000000000000,1136.514396106913182,93217.889951151781133,7005.515384440159323,,2772.973702705762662,2394.710660459824794,8805.517938834267625,15710.177248786663768,4366.457934708104403,4366.457934708104403,723915.875043906271458,948136.808617038652301,10862.8846640393
624,2.000000000000000,475295.000000000000000,153385.000000000000000,3565.000000000000000,1974.000000000000000,1231.500000000000000,0.000000000000000,1136.514068037538209,93217.836134053621208,2909.070979193721087,,11685.411450498524573,11685.411450498524573,10725.757694088561038,19799.519049434133194,4773.741460760662449,4773.741460760662449,722767.583377238828689,957513.049123776610941,1422.75767119251
625,1.000000000000000,410080.000000000000000,39940.000000000000000,6657.000000000000000,1979.000000000000000,1736.000000000000000,0.000000000000000,1136.514396119818002,93217.889953268706449,2643.478465576157760,,8834.161145526981272,8757.001274672087675,11728.896355761124141,5048.981123614352327,11238.140305135120798,5048.981123614352327,720635.041710573714226,936203.411552121862769,22481.5819229583
626,9.000000000000000,708271.111111111124046,196860.000000000000000,8298.222222222222626,1961.000000000000000,1964.444444444444343,0.000000000000000,1136.514396106913182,93217.889951151781133,1667.869120930374947,,9833.410479579728417,9669.517570428182808,13131.755717896176066,15901.084635646710012,2696.209733814744595,2696.209733814744595,719486.750043906271458,955240.021116619929671,3466.24098439072
627,8.000000000000000,337995.000000000000000,15321.250000000000000,7661.250000000000000,1960.750000000000000,1364.500000000000000,0.000000000000000,1136.514396119818002,93217.889953268706449,7860.481482178513943,,3232.985948269124492,1716.571245200528892,17166.645138417530688,1478.883392354640364,3390.359024818313628,1478.883392354640364,709480.208377238828689,944727.266551619512029,16025.9330422097
628,2.000000000000000,302220.000000000000000,20000.000000000000000,8000.000000000000000,1960.000000000000000,1300.000000000000000,0.000000000000000,1136.514068024633389,93217.836131936695892,9449.772575275632335,,516.400505429806913,211.394962230093427,15707.238760912223370,1600.601111597769886,2956.132195245269031,1600.601111597769886,707183.625043906271458,942454.238544462830760,19163.4552393546
629,1.000000000000000,854730.000000000000000,108000.000000000000000,10800.000000000000000,1982.000000000000000,3570.000000000000000,0.000000000000000,1136.514068024633389,93217.836131936695892,6471.973092992847342,,4549.238981718595824,4347.266402995005592,10795.806699692857364,9974.868630033604859,8778.442951050396005,8778.442951050396005,723423.750043906271458,941033.596044546458870,17907.0005335145
630,3.000000000000000,530740.000000000000000,101280.000000000000000,6752.000000000000000,1946.000000000000000,1945.333333333333258,0.000000000000000,1136.513739954635412,93217.782314838535967,3605.550847016988428,,12533.007981636774275,12533.007981636774275,11271.882164796959842,20308.630476767717482,5629.698547380998207,5629.698547380998207,722603.541710573714226,958365.434649243950844,559.45689304428
631,6.000000000000000,450191.666666666686069,31530.000000000000000,7882.500000000000000,1967.333333333333258,1669.500000000000000,0.000000000000000,1136.513739954635412,93217.782314838535967,1179.767235787440995,,6475.025017594743986,6320.704805785667304,15247.802690409238494,11435.581375923726227,934.256427513073959,934.256427513073959,717190.166710573714226,951262.222149662673473,7246.63176326148
632,14.000000000000000,306347.857142857159488,21214.285714285713766,2357.142857142857338,1974.000000000000000,1670.000000000000000,0.000000000000000,1136.514068024633389,93217.836131936695892,4194.114134009904774,,6844.097334798994780,4454.162568630824353,15585.226821887874394,5616.062950490657386,6186.908363435040883,5616.062950490657386,712104.875043906271458,938476.439559278544039,20780.1349474487
633,3.000000000000000,346843.333333333313931,15180.000000000000000,7752.333333333333030,2019.000000000000000,1349.333333333333258,0.000000000000000,1136.514068037538209,93217.836134053621208,5140.291674189279547,,4948.822951651282892,4683.777312157066262,8419.462287390013444,16846.129012163826701,2408.181013955706021,2408.181013955706021,724243.958377238828689,950409.836624195217155,8626.2950744975
634,9.000000000000000,588107.777777777751908,26956.666666666667879,1797.000000000000000,1985.000000000000000,1553.000000000000000,0.000000000000000,1136.514396119818002,93217.889953268706449,4208.463750978167809,,12941.029730447275142,12707.640357761436462,15171.877266446308568,17399.736059120972641,5553.504321203397922,5553.504321203397922,718174.416710573714226,958081.306116452440619,472.290288177637
635,7.000000000000000,451278.571428571420256,32711.428571428572468,8177.857142857143117,1962.428571428571331,1824.857142857142890,0.000000000000000,1136.514396119818002,93217.889953268706449,2017.586256250447832,,6405.440191829480682,6404.983376845943894,16743.827472342189139,10209.059068732509331,2288.029478021346222,2288.029478021346222,715713.791710573714226,950978.093616871163249,7769.35883778345
636,11.000000000000000,386229.090909090882633,35025.454545454544132,4642.363636363636033,1998.727272727272748,1740.363636363636260,0.000000000000000,1136.513739941730591,93217.782312721625203,6911.448959776429547,,15650.874766023262055,14786.909247028112077,5240.084674138437549,4234.554763732310676,13856.887423124859197,4234.554763732310676,716041.875043906271458,928816.070519745349884,29721.2339930083
637,8.000000000000000,665578.750000000000000,66115.000000000000000,8264.250000000000000,1956.250000000000000,1808.125000000000000,0.000000000000000,1136.514068037538209,93217.836134053621208,1366.208823532248971,,8970.733963601722280,8801.682562926884202,12834.917437710922968,15386.049595666960158,1864.421129563035947,1864.421129563035947,719650.791710573714226,954387.635609379503876,4333.04622873814
638,8.000000000000000,438271.250000000000000,44625.000000000000000,7437.500000000000000,1980.750000000000000,1972.375000000000000,0.000000000000000,1136.513739954635412,93217.782314838535967,917.360450103599874,,13786.713819741155021,13642.552669668830276,7887.809176653609029,1031.760839391629588,16120.009449405248233,1031.760839391629588,722603.541710573714226,931657.355519577860832,27222.0472075385
639,12.000000000000000,511770.000000000000000,38806.666666666664241,6222.416666666666970,1986.166666666666742,1924.583333333333258,0.000000000000000,1136.513739954635412,93217.782314838535967,2030.608950927352907,,13414.529083406447171,13066.468914023060279,8208.154552670535850,3060.670378274011455,16782.944925099243846,3060.670378274011455,724572.041710573714226,932225.612585160881281,26772.463415032
640,9.000000000000000,341190.000000000000000,17500.000000000000000,7000.000000000000000,1963.555555555555657,1556.111111111111086,0.000000000000000,1136.514068024633389,93217.836131936695892,7246.652638920490972,,2785.792279269109713,1318.655667422586021,17967.862034244346432,1754.535822161015403,4311.198581461775575,1754.535822161015403,709152.125043906271458,941317.724559111054987,19179.7162555985
641,7.000000000000000,340700.000000000000000,31330.000000000000000,8951.285714285713766,1962.428571428571331,1490.142857142857110,0.000000000000000,1136.514396106913182,93217.889951151781133,8343.525836187167442,,1649.845384973034015,765.025314826222484,16837.132819138845662,1311.600905622014807,3926.953699693730869,1311.600905622014807,708167.875043906271458,941885.981551786884665,19142.7540785006
642,8.000000000000000,328295.000000000000000,18125.000000000000000,7250.000000000000000,1962.500000000000000,1594.000000000000000,0.000000000000000,1136.514396119818002,93217.889953268706449,7714.491746998342933,,2231.950454340801571,755.315651747256993,17438.500980677439657,1150.501586095041830,4304.294198469438015,1150.501586095041830,708824.041710573714226,941885.981551786884665,18824.9093169165
643,6.000000000000000,509840.000000000000000,45658.333333333335759,7609.666666666666970,1986.500000000000000,1971.333333333333258,0.000000000000000,1136.514396119818002,93217.889953268706449,1965.648960897974803,,14187.778259772847377,13947.892273086486966,7871.119924428475315,2381.684603065506053,17170.847806709982251,2381.684603065506053,724079.916710573714226,931373.226986786350608,27589.0685675203
644,9.000000000000000,459905.555555555562023,51092.222222222218988,8064.555555555555657,1979.000000000000000,1859.222222222222172,0.000000000000000,1136.513739941730591,93217.782312721625203,849.075960758093288,,12990.140850812487770,12854.522234531577851,9021.012613376451554,2192.783563844664968,15864.523285922628929,2192.783563844664968,723423.750043906271458,932509.740953911095858,26417.2845682114
645,2.000000000000000,475335.000000000000000,84350.000000000000000,12050.000000000000000,1960.000000000000000,2185.500000000000000,0.000000000000000,1136.514068037538209,93217.836134053621208,2163.647952823809192,,8640.880233763717115,8612.899512851665349,8943.741867918452044,18340.995788874981372,1822.875674377089354,1822.875674377089354,723587.791710573714226,954387.635609379503876,4606.92137353882
646,7.000000000000000,327637.142857142840512,16154.285714285713766,8076.142857142856883,1964.428571428571331,1442.571428571428669,0.000000000000000,1136.514396119818002,93217.889953268706449,6932.599679154608566,,2417.003984573892922,2255.637103178152302,15120.124907859457380,2271.800592083437550,1382.513922361889854,1382.513922361889854,707511.708377238828689,945295.523617202416062,16642.1218719189
647,8.000000000000000,435376.250000000000000,32953.750000000000000,8238.500000000000000,1967.875000000000000,1599.625000000000000,0.000000000000000,1136.514068037537982,93217.836134053621208,1170.999400584297746,,6829.875744371810470,6793.961033390227385,16044.536447237425818,11069.860290864502531,1462.585600417634623,1462.585600417634623,716369.958377238828689,951546.350609546992928,7069.77492835395
648,10.000000000000000,300069.000000000000000,20250.000000000000000,2250.000000000000000,1974.700000000000045,1525.099999999999909,0.000000000000000,1136.514396119818002,93217.889953268706449,3778.053080579956713,,6774.340597636645725,3984.312575759856372,15953.608812259615661,5361.244783452411866,6446.042006624407804,5361.244783452411866,712432.958377238828689,939044.696551954373717,20145.2556603288
649,2.000000000000000,576440.000000000000000,29030.000000000000000,7256.500000000000000,2020.000000000000000,2061.000000000000000,0.000000000000000,1136.513739954635412,93217.782314838535967,6879.471892388025481,,5562.504485714184739,4722.969591125346597,16451.000501050257299,5173.163985216439869,3581.335063989610262,3581.335063989610262,709480.208377238828689,937908.182584829744883,22160.7775518278
